id_proveedor,id_entidad,n_contratos,monto_total,monto_promedio,n_objetos_unicos,pct_contratacion_directa,pct_comparacion_precios,n_funcionarios_distintos,label_favoritismo_real,dias_actividad,concentracion_objeto,contratos_por_mes,monto_por_funcionario,score_riesgo_favoritismo
P0098,E10,1,125528.03,125528.03,1,0.0,1.0,1,False,1,0.0,30.0,125528.03,0.0
P0098,E14,1,184387.71,184387.71,1,0.0,0.0,1,False,1,0.0,30.0,184387.71,0.0
P0098,E16,1,29324.56,29324.56,1,0.0,0.0,1,False,1,0.0,30.0,29324.56,0.0
P0098,E17,1,249146.28,249146.28,1,0.0,0.0,1,False,1,0.0,30.0,249146.28,0.0
P0099,E02,2,218326.69,109163.345,2,0.0,0.0,1,False,736,0.0,0.0815217391304347,218326.69,0.0
P0099,E04,2,151226.02,75613.01,2,0.0,0.5,2,False,343,0.0,0.1749271137026239,75613.01,0.0
P0098,E04,1,90050.88,90050.88,1,0.0,1.0,1,False,1,0.0,30.0,90050.88,0.0
P0102,E05,1,102333.54,102333.54,1,0.0,1.0,1,False,1,0.0,30.0,102333.54,0.0
P0102,E06,2,35236.21,17618.105,2,0.0,0.0,1,False,67,0.0,0.8955223880597015,35236.21,0.0
P0102,E08,2,355597.34,177798.66999999998,2,0.0,0.0,2,False,90,0.0,0.6666666666666666,177798.66999999998,0.0
P0102,E12,1,117183.87,117183.87,1,0.0,0.0,1,False,1,0.0,30.0,117183.87,0.0
P0102,E17,1,50493.02,50493.02,1,0.0,0.0,1,False,1,0.0,30.0,50493.02,0.0
P0103,E00,1,97109.97,97109.97,1,1.0,0.0,1,False,1,0.0,30.0,97109.97,0.0
P0103,E01,1,142728.95,142728.95,1,0.0,0.0,1,False,1,0.0,30.0,142728.95,0.0
P0103,E02,1,108776.33,108776.33,1,0.0,0.0,1,False,1,0.0,30.0,108776.33,0.0
P0100,E15,1,202266.47,202266.47,1,0.0,1.0,1,False,1,0.0,30.0,202266.47,0.0
P0103,E06,1,235801.24,235801.24,1,0.0,0.0,1,False,1,0.0,30.0,235801.24,0.0
P0103,E07,3,418875.4,139625.13333333333,3,0.0,0.3333333333333333,2,False,642,0.0,0.1401869158878504,209437.7,0.0
P0103,E09,2,147437.45,73718.725,2,0.0,0.0,2,False,743,0.0,0.0807537012113055,73718.725,0.0
P0103,E10,1,33088.72,33088.72,1,0.0,0.0,1,False,1,0.0,30.0,33088.72,0.0
P0103,E12,3,274672.56999999995,91557.52333333332,3,0.0,0.6666666666666666,2,False,500,0.0,0.18,137336.28499999997,0.0
P0103,E13,2,240142.09,120071.04499999998,2,0.5,0.0,2,False,287,0.0,0.2090592334494773,120071.04499999998,0.0
P0103,E14,2,81639.25,40819.625,2,0.5,0.0,1,False,36,0.0,1.6666666666666667,81639.25,0.0
P0103,E15,1,9752.1,9752.1,1,0.0,0.0,1,False,1,0.0,30.0,9752.1,0.0
P0103,E03,2,88826.16,44413.08,2,0.5,0.0,1,False,832,0.0,0.0721153846153846,88826.16,0.0
P0100,E16,2,75268.38,37634.19,2,0.0,0.5,2,False,364,0.0,0.1648351648351648,37634.19,0.0
P0100,E17,3,214195.11,71398.37,2,0.3333333333333333,0.3333333333333333,2,False,736,0.3333333333333333,0.1222826086956521,107097.555,0.0
P0101,E00,2,54947.0,27473.5,1,0.0,0.5,2,False,696,0.5,0.0862068965517241,27473.5,0.0
P0101,E01,2,275295.06,137647.53,2,0.0,0.5,2,False,203,0.0,0.2955665024630542,137647.53,0.0
P0101,E02,3,280427.72,93475.90666666666,3,0.0,0.0,3,False,1062,0.0,0.0847457627118644,93475.90666666666,0.0
P0101,E03,1,87338.52,87338.52,1,0.0,0.0,1,False,1,0.0,30.0,87338.52,0.0
P0101,E04,2,322519.57,161259.785,2,0.0,0.0,1,False,602,0.0,0.0996677740863787,322519.57,0.0
P0101,E06,2,358907.36,179453.68,2,0.0,0.0,1,False,239,0.0,0.2510460251046025,358907.36,0.0
P0102,E04,1,62096.43,62096.43,1,0.0,1.0,1,False,1,0.0,30.0,62096.43,0.0
P0101,E10,1,142512.05,142512.05,1,0.0,1.0,1,False,1,0.0,30.0,142512.05,0.0
P0101,E13,1,93322.14,93322.14,1,0.0,0.0,1,False,1,0.0,30.0,93322.14,0.0
P0101,E14,1,43763.39,43763.39,1,0.0,1.0,1,False,1,0.0,30.0,43763.39,0.0
P0101,E15,1,71749.53,71749.53,1,0.0,1.0,1,False,1,0.0,30.0,71749.53,0.0
P0101,E16,1,64822.23,64822.23,1,0.0,0.0,1,False,1,0.0,30.0,64822.23,0.0
P0102,E00,1,69732.06,69732.06,1,0.0,1.0,1,False,1,0.0,30.0,69732.06,0.0
P0102,E01,1,268996.03,268996.03,1,0.0,0.0,1,False,1,0.0,30.0,268996.03,0.0
P0102,E03,2,431720.5500000001,215860.275,2,0.0,0.5,1,False,854,0.0,0.0702576112412178,431720.5500000001,0.0
P0101,E08,1,46895.23,46895.23,1,1.0,0.0,1,False,1,0.0,30.0,46895.23,0.0
P0065,E07,3,122792.16,40930.72,3,0.0,0.0,2,False,237,0.0,0.3797468354430379,61396.08,0.0
P0065,E08,2,111922.82,55961.41,2,0.0,0.5,2,False,101,0.0,0.594059405940594,55961.41,0.0
P0065,E10,2,79433.97,39716.985,2,0.0,1.0,2,False,29,0.0,2.0689655172413794,39716.985,0.0
P0065,E12,2,199015.42,99507.71,2,0.0,0.0,2,False,50,0.0,1.2,99507.71,0.0
P0065,E13,1,26473.5,26473.5,1,0.0,0.0,1,False,1,0.0,30.0,26473.5,0.0
P0065,E14,1,26052.22,26052.22,1,0.0,0.0,1,False,1,0.0,30.0,26052.22,0.0
P0065,E15,2,171579.66999999998,85789.83499999999,2,0.5,0.5,1,False,248,0.0,0.2419354838709677,171579.66999999998,0.0
P0065,E16,2,88261.2,44130.6,2,0.0,0.5,2,False,382,0.0,0.1570680628272251,44130.6,0.0
P0083,E17,1,61718.89,61718.89,1,0.0,0.0,1,False,1,0.0,30.0,61718.89,0.0
P0066,E00,3,76475.57,25491.85666666667,3,0.0,0.3333333333333333,3,False,492,0.0,0.1829268292682927,25491.85666666667,0.0
P0066,E03,2,66397.76999999999,33198.884999999995,2,0.0,0.0,1,False,466,0.0,0.1287553648068669,66397.76999999999,0.0
P0066,E04,1,109045.12,109045.12,1,0.0,0.0,1,False,1,0.0,30.0,109045.12,0.0
P0066,E05,1,31247.58,31247.58,1,0.0,1.0,1,False,1,0.0,30.0,31247.58,0.0
P0066,E06,1,66280.52,66280.52,1,0.0,1.0,1,False,1,0.0,30.0,66280.52,0.0
P0066,E07,2,646061.46,323030.73,2,0.0,1.0,2,False,501,0.0,0.1197604790419161,323030.73,0.0
P0066,E08,1,60206.23,60206.23,1,0.0,1.0,1,False,1,0.0,30.0,60206.23,0.0
P0066,E10,1,120893.85,120893.85,1,0.0,1.0,1,False,1,0.0,30.0,120893.85,0.0
P0065,E17,1,73579.6,73579.6,1,0.0,0.0,1,False,1,0.0,30.0,73579.6,0.0
P0063,E11,3,243933.76,81311.25333333334,3,0.0,0.3333333333333333,3,False,687,0.0,0.131004366812227,81311.25333333334,0.0
P0063,E13,1,12491.74,12491.74,1,0.0,0.0,1,False,1,0.0,30.0,12491.74,0.0
P0063,E15,2,125187.22,62593.61,2,0.0,0.5,1,False,870,0.0,0.0689655172413793,125187.22,0.0
P0063,E16,2,807039.76,403519.88,1,0.0,0.5,1,False,589,0.5,0.1018675721561969,807039.76,0.0
P0063,E17,1,341214.44,341214.44,1,0.0,0.0,1,False,1,0.0,30.0,341214.44,0.0
P0064,E04,1,126046.82,126046.82,1,0.0,0.0,1,False,1,0.0,30.0,126046.82,0.0
P0064,E05,1,46062.44,46062.44,1,0.0,1.0,1,False,1,0.0,30.0,46062.44,0.0
P0064,E06,1,102765.81,102765.81,1,0.0,0.0,1,False,1,0.0,30.0,102765.81,0.0
P0065,E04,1,15624.57,15624.57,1,0.0,0.0,1,False,1,0.0,30.0,15624.57,0.0
P0064,E09,2,47282.99,23641.495,1,0.0,0.0,2,False,250,0.5,0.24,23641.495,0.0
P0064,E10,1,400528.52,400528.52,1,1.0,0.0,1,False,1,0.0,30.0,400528.52,0.0
P0064,E12,1,34671.58,34671.58,1,0.0,0.0,1,False,1,0.0,30.0,34671.58,0.0
P0064,E13,1,128327.72,128327.72,1,0.0,1.0,1,False,1,0.0,30.0,128327.72,0.0
P0064,E14,1,14798.98,14798.98,1,0.0,0.0,1,False,1,0.0,30.0,14798.98,0.0
P0064,E15,1,89699.02,89699.02,1,0.0,0.0,1,False,1,0.0,30.0,89699.02,0.0
P0064,E17,1,110913.7,110913.7,1,0.0,0.0,1,False,1,0.0,30.0,110913.7,0.0
P0065,E02,2,322626.48,161313.24,2,0.0,0.0,1,False,272,0.0,0.2205882352941176,322626.48,0.0
P0064,E08,2,86252.1,43126.05,2,0.0,0.5,2,False,30,0.0,2.0,43126.05,0.0
P0068,E06,1,238576.89,238576.89,1,0.0,0.0,1,False,1,0.0,30.0,238576.89,0.0
P0068,E07,1,108045.87,108045.87,1,1.0,0.0,1,False,1,0.0,30.0,108045.87,0.0
P0068,E08,2,113781.21,56890.605,2,0.0,0.0,2,False,227,0.0,0.2643171806167401,56890.605,0.0
P0068,E11,2,656942.06,328471.03,2,0.5,0.5,2,False,284,0.0,0.2112676056338028,328471.03,0.0
P0068,E13,1,44474.74,44474.74,1,0.0,1.0,1,False,1,0.0,30.0,44474.74,0.0
P0068,E14,1,56835.29,56835.29,1,0.0,0.0,1,False,1,0.0,30.0,56835.29,0.0
P0068,E15,2,129721.14,64860.57,2,0.0,0.5,1,False,494,0.0,0.1214574898785425,129721.14,0.0
P0068,E17,2,143516.1,71758.05,1,0.0,0.0,2,False,755,0.5,0.0794701986754966,71758.05,0.0
P0066,E11,2,150380.51,75190.255,2,0.5,0.5,2,False,126,0.0,0.4761904761904761,75190.255,0.0
P0069,E03,4,278035.69,69508.9225,4,0.0,0.75,1,False,377,0.0,0.3183023872679045,278035.69,0.0
P0069,E06,1,62648.5,62648.5,1,0.0,0.0,1,False,1,0.0,30.0,62648.5,0.0
P0069,E07,2,133917.38,66958.69,1,0.0,0.0,2,False,62,0.5,0.9677419354838708,66958.69,0.0
P0069,E09,1,63086.34,63086.34,1,0.0,1.0,1,False,1,0.0,30.0,63086.34,0.0
P0069,E13,1,172333.92,172333.92,1,0.0,0.0,1,False,1,0.0,30.0,172333.92,0.0
P0069,E14,1,47546.49,47546.49,1,0.0,1.0,1,False,1,0.0,30.0,47546.49,0.0
P0069,E16,1,188492.41,188492.41,1,1.0,0.0,1,False,1,0.0,30.0,188492.41,0.0
P0069,E17,2,27566.700000000004,13783.350000000002,2,0.0,0.0,1,False,619,0.0,0.0969305331179321,27566.700000000004,0.0
P0069,E01,2,120785.93,60392.965,2,0.0,0.0,2,False,694,0.0,0.0864553314121037,60392.965,0.0
P0066,E13,1,133308.11,133308.11,1,0.0,0.0,1,False,1,0.0,30.0,133308.11,0.0
P0066,E14,2,126794.5,63397.25,2,0.0,1.0,2,False,705,0.0,0.0851063829787234,63397.25,0.0
P0066,E15,2,157345.77,78672.885,2,0.0,0.5,1,False,47,0.0,1.2765957446808511,157345.77,0.0
P0066,E16,1,22472.43,22472.43,1,0.0,0.0,1,False,1,0.0,30.0,22472.43,0.0
P0067,E02,2,123727.87,61863.935,2,0.0,1.0,2,False,242,0.0,0.2479338842975206,61863.935,0.0
P0067,E03,1,93329.04,93329.04,1,0.0,0.0,1,False,1,0.0,30.0,93329.04,0.0
P0067,E08,1,61718.89,61718.89,1,0.0,1.0,1,False,1,0.0,30.0,61718.89,0.0
P0067,E09,1,66000.22,66000.22,1,0.0,1.0,1,False,1,0.0,30.0,66000.22,0.0
P0068,E05,1,9713.21,9713.21,1,0.0,1.0,1,False,1,0.0,30.0,9713.21,0.0
P0067,E12,3,127083.68,42361.22666666666,3,0.0,0.0,2,False,946,0.0,0.095137420718816,63541.84,0.0
P0067,E13,1,116613.3,116613.3,1,0.0,1.0,1,False,1,0.0,30.0,116613.3,0.0
P0067,E14,1,10316.08,10316.08,1,0.0,0.0,1,False,1,0.0,30.0,10316.08,0.0
P0067,E15,3,403316.67,134438.88999999998,2,0.6666666666666666,0.0,1,False,520,0.3333333333333333,0.1730769230769231,403316.67,0.0
P0067,E16,2,365463.08,182731.54,2,0.0,0.0,1,False,165,0.0,0.3636363636363636,365463.08,0.0
P0067,E17,1,262506.68,262506.68,1,1.0,0.0,1,False,1,0.0,30.0,262506.68,0.0
P0068,E00,1,11288.77,11288.77,1,0.0,1.0,1,False,1,0.0,30.0,11288.77,0.0
P0068,E02,1,5878.35,5878.35,1,0.0,0.0,1,False,1,0.0,30.0,5878.35,0.0
P0067,E11,1,51344.59,51344.59,1,0.0,0.0,1,False,1,0.0,30.0,51344.59,0.0
P0059,E01,4,432088.55,108022.1375,4,0.25,0.0,3,False,763,0.0,0.1572739187418086,144029.51666666666,0.0
P0059,E02,3,342194.39,114064.79666666668,2,0.0,1.0,3,False,545,0.3333333333333333,0.165137614678899,114064.79666666668,0.0
P0059,E05,2,272663.58,136331.79,2,0.0,0.0,2,False,133,0.0,0.4511278195488721,136331.79,0.0
P0059,E07,1,33981.04,33981.04,1,0.0,1.0,1,False,1,0.0,30.0,33981.04,0.0
P0059,E09,1,375838.02,375838.02,1,0.0,1.0,1,False,1,0.0,30.0,375838.02,0.0
P0059,E10,1,8438.91,8438.91,1,0.0,1.0,1,False,1,0.0,30.0,8438.91,0.0
P0059,E13,2,278438.11,139219.055,2,0.0,0.0,2,False,259,0.0,0.2316602316602316,139219.055,0.0
P0059,E17,2,269652.78,134826.39,2,0.5,0.0,2,False,1029,0.0,0.0583090379008746,134826.39,0.0
P0063,E10,1,578182.13,578182.13,1,1.0,0.0,1,False,1,0.0,30.0,578182.13,0.0
P0060,E02,1,446276.34,446276.34,1,0.0,0.0,1,False,1,0.0,30.0,446276.34,0.0
P0060,E03,1,56397.34,56397.34,1,0.0,0.0,1,False,1,0.0,30.0,56397.34,0.0
P0060,E04,1,87701.17,87701.17,1,0.0,0.0,1,False,1,0.0,30.0,87701.17,0.0
P0060,E06,3,123685.03,41228.34333333333,2,0.0,0.0,2,False,165,0.3333333333333333,0.5454545454545454,61842.515,0.0
P0060,E07,2,137361.93,68680.965,2,0.0,0.0,1,False,396,0.0,0.1515151515151515,137361.93,0.0
P0060,E08,2,120587.33,60293.665,2,0.0,0.5,2,False,909,0.0,0.066006600660066,60293.665,0.0
P0060,E09,2,208701.8,104350.9,1,0.5,0.5,1,False,105,0.5,0.5714285714285714,208701.8,0.0
P0060,E11,1,115149.46,115149.46,1,0.0,0.0,1,False,1,0.0,30.0,115149.46,0.0
P0060,E01,1,27196.28,27196.28,1,0.0,0.0,1,False,1,0.0,30.0,27196.28,0.0
P0057,E05,1,103614.02,103614.02,1,0.0,1.0,1,False,1,0.0,30.0,103614.02,0.0
P0057,E06,1,12972.85,12972.85,1,0.0,1.0,1,False,1,0.0,30.0,12972.85,0.0
P0057,E07,1,56981.72,56981.72,1,1.0,0.0,1,False,1,0.0,30.0,56981.72,0.0
P0057,E08,3,559200.85,186400.28333333333,3,0.0,0.6666666666666666,3,False,476,0.0,0.1890756302521008,186400.28333333333,0.0
P0057,E12,1,406949.7,406949.7,1,0.0,0.0,1,False,1,0.0,30.0,406949.7,0.0
P0057,E14,1,35201.99,35201.99,1,1.0,0.0,1,False,1,0.0,30.0,35201.99,0.0
P0057,E16,1,260867.86,260867.86,1,0.0,0.0,1,False,1,0.0,30.0,260867.86,0.0
P0057,E17,1,61718.89,61718.89,1,0.0,0.0,1,False,1,0.0,30.0,61718.89,0.0
P0059,E00,2,82110.42,41055.21,2,0.5,0.5,2,False,293,0.0,0.204778156996587,41055.21,0.0
P0058,E05,1,21166.1,21166.1,1,0.0,0.0,1,False,1,0.0,30.0,21166.1,0.0
P0058,E06,4,447650.16,111912.54,4,0.0,0.25,2,False,167,0.0,0.718562874251497,223825.08,0.0
P0058,E08,5,934155.33,186831.066,3,0.0,0.0,3,False,1116,0.4,0.1344086021505376,311385.11,0.0
P0058,E09,2,200591.38,100295.69,1,0.0,1.0,2,False,729,0.5,0.0823045267489712,100295.69,0.0
P0058,E11,4,259195.05,64798.7625,4,0.0,0.5,2,False,665,0.0,0.1804511278195488,129597.525,0.0
P0058,E15,1,76180.29,76180.29,1,0.0,1.0,1,False,1,0.0,30.0,76180.29,0.0
P0058,E16,1,8285.41,8285.41,1,0.0,0.0,1,False,1,0.0,30.0,8285.41,0.0
P0058,E17,1,33007.52,33007.52,1,0.0,0.0,1,False,1,0.0,30.0,33007.52,0.0
P0058,E02,1,361335.14,361335.14,1,0.0,0.0,1,False,1,0.0,30.0,361335.14,0.0
P0062,E05,1,29685.43,29685.43,1,0.0,1.0,1,False,1,0.0,30.0,29685.43,0.0
P0062,E06,2,149192.85,74596.425,2,0.0,0.0,2,False,272,0.0,0.2205882352941176,74596.425,0.0
P0062,E07,1,61718.89,61718.89,1,0.0,0.0,1,False,1,0.0,30.0,61718.89,0.0
P0062,E09,1,25887.36,25887.36,1,0.0,1.0,1,False,1,0.0,30.0,25887.36,0.0
P0062,E11,1,51041.14,51041.14,1,0.0,1.0,1,False,1,0.0,30.0,51041.14,0.0
P0062,E12,1,41896.91,41896.91,1,0.0,0.0,1,False,1,0.0,30.0,41896.91,0.0
P0062,E13,1,35213.27,35213.27,1,1.0,0.0,1,False,1,0.0,30.0,35213.27,0.0
P0062,E15,1,49886.22,49886.22,1,0.0,0.0,1,False,1,0.0,30.0,49886.22,0.0
P0060,E12,2,202985.54,101492.77,2,0.0,0.0,2,False,364,0.0,0.1648351648351648,101492.77,0.0
P0063,E02,2,440959.78,220479.89,2,0.0,0.0,2,False,445,0.0,0.1348314606741573,220479.89,0.0
P0063,E03,1,375453.16,375453.16,1,0.0,0.0,1,False,1,0.0,30.0,375453.16,0.0
P0063,E04,1,37717.25,37717.25,1,0.0,0.0,1,False,1,0.0,30.0,37717.25,0.0
P0063,E05,1,28319.65,28319.65,1,0.0,0.0,1,False,1,0.0,30.0,28319.65,0.0
P0063,E06,1,100626.35,100626.35,1,0.0,0.0,1,False,1,0.0,30.0,100626.35,0.0
P0063,E07,1,58834.65,58834.65,1,0.0,0.0,1,False,1,0.0,30.0,58834.65,0.0
P0063,E08,1,12623.1,12623.1,1,0.0,1.0,1,False,1,0.0,30.0,12623.1,0.0
P0063,E09,1,15294.65,15294.65,1,0.0,0.0,1,False,1,0.0,30.0,15294.65,0.0
P0062,E16,1,185606.99,185606.99,1,0.0,0.0,1,False,1,0.0,30.0,185606.99,0.0
P0060,E13,1,79976.43,79976.43,1,0.0,0.0,1,False,1,0.0,30.0,79976.43,0.0
P0060,E15,2,72478.31,36239.155,2,0.0,0.0,1,False,46,0.0,1.3043478260869563,72478.31,0.0
P0060,E16,1,62034.24,62034.24,1,0.0,0.0,1,False,1,0.0,30.0,62034.24,0.0
P0060,E17,1,14946.71,14946.71,1,0.0,0.0,1,False,1,0.0,30.0,14946.71,0.0
P0061,E00,2,88813.21,44406.605,2,0.0,0.5,2,False,836,0.0,0.0717703349282296,44406.605,0.0
P0061,E01,2,49149.19,24574.595,2,0.5,0.0,2,False,826,0.0,0.072639225181598,24574.595,0.0
P0061,E02,2,98785.78,49392.89,2,0.0,0.0,2,False,546,0.0,0.1098901098901098,49392.89,0.0
P0061,E04,1,69915.75,69915.75,1,0.0,0.0,1,False,1,0.0,30.0,69915.75,0.0
P0062,E04,2,90891.96,45445.98,2,0.0,0.0,1,False,184,0.0,0.3260869565217391,90891.96,0.0
P0061,E08,2,95514.79,47757.395,2,0.0,0.0,2,False,441,0.0,0.1360544217687075,47757.395,0.0
P0061,E11,1,31519.69,31519.69,1,0.0,0.0,1,False,1,0.0,30.0,31519.69,0.0
P0061,E12,3,294992.14,98330.71333333332,3,0.0,0.3333333333333333,1,False,901,0.0,0.099889012208657,294992.14,0.0
P0061,E14,2,361313.03,180656.515,2,1.0,0.0,1,False,887,0.0,0.0676437429537767,361313.03,0.0
P0061,E15,1,29970.99,29970.99,1,0.0,1.0,1,False,1,0.0,30.0,29970.99,0.0
P0062,E00,1,185523.68,185523.68,1,0.0,1.0,1,False,1,0.0,30.0,185523.68,0.0
P0062,E01,2,106358.055,53179.0275,2,0.0,0.0,2,False,136,0.0,0.4411764705882353,53179.0275,0.0
P0062,E03,2,179441.47999999998,89720.73999999999,1,0.0,0.0,1,False,240,0.5,0.25,179441.47999999998,0.0
P0061,E06,2,151309.71,75654.855,2,0.0,0.0,2,False,767,0.0,0.0782268578878748,75654.855,0.0
P0078,E12,2,79772.63,39886.315,2,0.0,0.0,1,False,488,0.0,0.1229508196721311,79772.63,0.0
P0078,E14,2,170192.82,85096.41,2,0.0,1.0,1,False,792,0.0,0.0757575757575757,170192.82,0.0
P0078,E16,2,144995.72999999998,72497.86499999999,2,0.5,0.5,2,False,404,0.0,0.1485148514851485,72497.86499999999,0.0
P0078,E17,1,97697.0,97697.0,1,1.0,0.0,1,False,1,0.0,30.0,97697.0,0.0
P0079,E00,2,75032.59,37516.295,2,0.0,0.5,2,False,767,0.0,0.0782268578878748,37516.295,0.0
P0079,E03,1,37110.77,37110.77,1,1.0,0.0,1,False,1,0.0,30.0,37110.77,0.0
P0079,E06,2,283753.21,141876.60499999998,2,0.0,0.0,2,False,201,0.0,0.2985074626865671,141876.60499999998,0.0
P0079,E08,2,37221.47,18610.735,2,0.5,0.5,2,False,424,0.0,0.1415094339622641,18610.735,0.0
P0070,E01,1,19645.63,19645.63,1,0.0,1.0,1,False,1,0.0,30.0,19645.63,0.0
P0079,E11,1,86209.4,86209.4,1,0.0,0.0,1,False,1,0.0,30.0,86209.4,0.0
P0079,E12,2,98872.48,49436.240000000005,2,0.0,0.5,2,False,1020,0.0,0.0588235294117647,49436.240000000005,0.0
P0079,E13,3,274755.13,91585.04333333332,3,0.0,0.3333333333333333,1,False,985,0.0,0.0913705583756345,274755.13,0.0
P0079,E14,2,95082.96,47541.48,2,0.5,0.0,1,False,290,0.0,0.2068965517241379,95082.96,0.0
P0079,E15,3,364737.63,121579.21,3,0.3333333333333333,0.0,1,False,283,0.0,0.3180212014134275,364737.63,0.0
P0079,E16,1,376976.48,376976.48,1,0.0,1.0,1,False,1,0.0,30.0,376976.48,0.0
P0080,E00,1,20053.38,20053.38,1,0.0,1.0,1,False,1,0.0,30.0,20053.38,0.0
P0080,E01,2,214421.67,107210.835,2,0.0,0.5,2,False,181,0.0,0.3314917127071823,107210.835,0.0
P0079,E10,2,82266.04000000001,41133.02,2,0.0,0.0,1,False,1001,0.0,0.0599400599400599,82266.04000000001,0.0
P0077,E01,3,89114.31999999999,29704.77333333333,2,0.0,0.0,2,False,1057,0.3333333333333333,0.0851466414380321,44557.16,0.0
P0077,E02,1,174287.6,174287.6,1,0.0,0.0,1,False,1,0.0,30.0,174287.6,0.0
P0077,E03,4,160363.49,40090.8725,3,0.0,0.25,1,False,871,0.25,0.1377726750861079,160363.49,0.0
P0077,E04,2,341019.03,170509.515,2,0.0,1.0,2,False,424,0.0,0.1415094339622641,170509.515,0.0
P0077,E05,1,31973.5,31973.5,1,0.0,0.0,1,False,1,0.0,30.0,31973.5,0.0
P0077,E09,1,43253.81,43253.81,1,0.0,0.0,1,False,1,0.0,30.0,43253.81,0.0
P0077,E10,1,209536.85,209536.85,1,0.0,0.0,1,False,1,0.0,30.0,209536.85,0.0
P0077,E11,1,33343.61,33343.61,1,1.0,0.0,1,False,1,0.0,30.0,33343.61,0.0
P0078,E09,1,126954.39,126954.39,1,0.0,1.0,1,False,1,0.0,30.0,126954.39,0.0
P0077,E13,1,110196.19,110196.19,1,0.0,0.0,1,False,1,0.0,30.0,110196.19,0.0
P0077,E15,1,100399.93,100399.93,1,0.0,0.0,1,False,1,0.0,30.0,100399.93,0.0
P0078,E01,1,12784.47,12784.47,1,0.0,1.0,1,False,1,0.0,30.0,12784.47,0.0
P0078,E02,3,264637.74,88212.58,2,0.3333333333333333,0.3333333333333333,2,False,419,0.3333333333333333,0.2147971360381861,132318.87,0.0
P0078,E03,1,198256.07,198256.07,1,0.0,0.0,1,False,1,0.0,30.0,198256.07,0.0
P0078,E04,1,41416.58,41416.58,1,0.0,0.0,1,False,1,0.0,30.0,41416.58,0.0
P0078,E07,1,197084.85,197084.85,1,0.0,0.0,1,False,1,0.0,30.0,197084.85,0.0
P0078,E08,1,57690.01,57690.01,1,0.0,1.0,1,False,1,0.0,30.0,57690.01,0.0
P0077,E12,1,61718.89,61718.89,1,0.0,0.0,1,False,1,0.0,30.0,61718.89,0.0
P0082,E05,3,394069.64,131356.54666666666,2,0.0,0.0,2,False,748,0.3333333333333333,0.1203208556149732,197034.82,0.0
P0082,E09,1,164476.67,164476.67,1,0.0,1.0,1,False,1,0.0,30.0,164476.67,0.0
P0082,E10,1,114092.52,114092.52,1,0.0,0.0,1,False,1,0.0,30.0,114092.52,0.0
P0082,E12,2,94702.55,47351.275,2,0.0,1.0,2,False,21,0.0,2.857142857142857,47351.275,0.0
P0082,E13,2,546317.64,273158.82,2,0.0,0.5,2,False,388,0.0,0.1546391752577319,273158.82,0.0
P0083,E03,1,53178.66,53178.66,1,0.0,1.0,1,False,1,0.0,30.0,53178.66,0.0
P0083,E05,1,21012.1,21012.1,1,0.0,0.0,1,False,1,0.0,30.0,21012.1,0.0
P0083,E06,2,351184.48,175592.24,2,0.0,0.5,1,False,396,0.0,0.1515151515151515,351184.48,0.0
P0080,E02,2,338581.63,169290.815,2,0.0,0.5,2,False,426,0.0,0.1408450704225352,169290.815,0.0
P0083,E08,1,28931.3,28931.3,1,1.0,0.0,1,False,1,0.0,30.0,28931.3,0.0
P0083,E09,1,65113.32,65113.32,1,0.0,1.0,1,False,1,0.0,30.0,65113.32,0.0
P0083,E10,2,86281.67,43140.835,2,0.5,0.0,2,False,643,0.0,0.093312597200622,43140.835,0.0
P0083,E11,1,34202.85,34202.85,1,0.0,0.0,1,False,1,0.0,30.0,34202.85,0.0
P0083,E12,1,72212.2,72212.2,1,0.0,0.0,1,False,1,0.0,30.0,72212.2,0.0
P0083,E13,1,58093.85,58093.85,1,1.0,0.0,1,False,1,0.0,30.0,58093.85,0.0
P0083,E14,2,96889.0,48444.5,2,0.0,0.5,1,False,1095,0.0,0.0547945205479452,96889.0,0.0
P0083,E15,1,21840.11,21840.11,1,0.0,0.0,1,False,1,0.0,30.0,21840.11,0.0
P0083,E07,1,240228.33,240228.33,1,0.0,0.0,1,False,1,0.0,30.0,240228.33,0.0
P0080,E03,2,173361.29,86680.645,2,0.0,0.0,1,False,201,0.0,0.2985074626865671,173361.29,0.0
P0080,E04,2,322007.69,161003.845,2,0.0,0.5,1,False,257,0.0,0.2334630350194552,322007.69,0.0
P0080,E07,1,13922.89,13922.89,1,0.0,0.0,1,False,1,0.0,30.0,13922.89,0.0
P0080,E08,2,296442.8,148221.4,2,0.0,0.5,1,False,517,0.0,0.11605415860735,296442.8,0.0
P0080,E11,1,31729.23,31729.23,1,1.0,0.0,1,False,1,0.0,30.0,31729.23,0.0
P0080,E13,2,258875.13,129437.565,1,0.0,0.5,2,False,291,0.5,0.2061855670103093,129437.565,0.0
P0080,E17,1,68267.94,68267.94,1,1.0,0.0,1,False,1,0.0,30.0,68267.94,0.0
P0081,E05,1,48010.8,48010.8,1,0.0,0.0,1,False,1,0.0,30.0,48010.8,0.0
P0082,E04,3,104824.61,34941.53666666667,2,0.0,0.3333333333333333,3,False,1083,0.3333333333333333,0.0831024930747922,34941.53666666667,0.0
P0081,E07,2,53980.48,26990.24,2,0.0,0.5,2,False,400,0.0,0.15,26990.24,0.0
