id_contrato,id_proveedor,id_entidad,id_funcionario,modalidad,objeto,categoria_principal,monto,fecha_contrato,es_favoritismo_real,es_fraccionamiento_real,escenario_sintetico
C000550,P0218,E15,F035,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,122149.07,2024-05-17,False,False,normal
C002388,P0148,E12,F021,Adjudicación Simplificada,Servicio de transporte,services,53636.4,2024-09-21,False,False,normal
C002479,P0102,E12,F050,Adjudicación Simplificada,Servicio de transporte,services,117183.87,2024-04-03,False,False,normal
C002521,P0056,E14,F029,Adjudicación Simplificada,Servicio de transporte,services,27662.75,2025-05-30,False,False,normal
C002265,P0154,E02,F011,Licitación Pública,Consultoría en ingeniería,services,10392.96,2023-06-18,False,False,normal
C002959,P0025,E10,F008,Comparación de Precios,Adquisición de equipos informáticos,goods,233079.05,2023-09-10,False,False,normal
C001227,P0191,E11,F054,Adjudicación Simplificada,Servicio de capacitación,services,68361.82,2024-04-06,False,False,normal
C003305,P0037,E06,F039,Comparación de Precios,Servicio de transporte,services,116549.13,2024-02-14,False,False,normal
C003059,P0125,E03,F000,Comparación de Precios,Adquisición de bienes de oficina,goods,158122.42,2024-01-04,False,False,normal
C000957,P0144,E02,F051,Concurso Público,,services,93742.76,2026-06-19,False,False,normal
C001773,P0087,E06,F006,Adjudicación Simplificada,Consultoría en ingeniería,services,27434.21,2025-07-14,False,False,normal
C002141,P0053,E01,F018,Licitación Pública,Adquisición de materiales de construcción,goods,629268.87,2026-01-31,False,False,normal
C001008,P0092,E06,F006,Adjudicación Simplificada,Obra de rehabilitación vial,works,44568.53,2026-02-07,False,False,normal
C003118,P0104,E04,F019,Adjudicación Simplificada,Servicio de transporte,services,28249.87,2023-12-26,False,False,normal
C001092,P0082,E04,F019,Adjudicación Simplificada,Servicio de capacitación,services,26112.82,2026-04-17,False,False,normal
C003447,P0119,E00,F010,Contratación Directa,Adquisición de materiales de construcción,goods,41202.04,2024-09-08,False,False,normal
C002744,P0104,E06,F039,Comparación de Precios,Obra de rehabilitación vial,works,16343.21,2024-07-04,False,False,normal
C000996,P0104,E00,F038,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,19799.61,2023-02-19,False,False,normal
C001679,P0024,E14,F016,Concurso Público,Consultoría en ingeniería,services,70143.4,2025-01-07,False,False,normal
C000153,P0132,E07,F023,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,148538.78,2026-04-08,False,False,normal
C003147,P0022,E00,F041,Concurso Público,Adquisición de equipos informáticos,goods,402448.81,2024-12-12,False,False,normal
C003437,P0078,E09,F046,Comparación de Precios,Suministro de combustible,goods,126954.39,2025-08-12,False,False,normal
C002908,P0051,E06,F039,Adjudicación Simplificada,Consultoría en ingeniería,services,22990.46,2026-05-08,False,False,normal
C002837,P0193,E10,F026,Concurso Público,Servicio de transporte,services,14166.98,2023-11-04,False,False,normal
C000580,P0077,E11,F007,Contratación Directa,Consultoría en ingeniería,services,33343.61,2023-10-04,False,False,normal
C001470,P0200,E10,F026,Adjudicación Simplificada,Servicio de capacitación,services,51866.45,2025-05-14,False,False,normal
C000703,P0014,E10,F026,Adjudicación Simplificada,Consultoría en ingeniería,services,84288.73,2023-04-13,False,False,normal
C001212,P0120,E16,F024,Licitación Pública,Servicio de capacitación,services,20719.03,2024-12-11,False,False,normal
C000896,P0198,E10,F004,Adjudicación Simplificada,Servicio de transporte,services,105339.17,2023-05-05,False,False,normal
C000487,P0150,E11,F054,Adjudicación Simplificada,Suministro de combustible,goods,559269.22,2023-12-02,False,False,normal
C000559,P0208,E09,F033,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,187251.79,2024-05-01,False,False,normal
C001141,P0133,E05,F047,Adjudicación Simplificada,Servicio de capacitación,services,557816.95,2024-02-28,False,False,normal
C001119,P0133,E10,F004,Licitación Pública,Adquisición de materiales de construcción,goods,37117.17,2025-05-19,False,False,normal
C002849,P0000,E03,F000,Comparación de Precios,Suministro de combustible,goods,29857.14,2024-10-04,False,False,normal
C000512,P0031,E00,F038,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,33629.25,2023-09-04,False,False,normal
C000633,P0095,E10,F004,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,4836.3,2025-01-26,False,False,normal
C003182,P0153,E06,F006,Licitación Pública,Consultoría en ingeniería,services,196754.1,2024-03-20,False,False,normal
C001664,P0111,E15,F035,Comparación de Precios,,goods,73947.51,2025-03-08,False,False,normal
C001012,P0124,E16,F002,Adjudicación Simplificada,,goods,125819.67,2023-09-05,False,False,normal
C001931,P0019,E01,F018,Contratación Directa,Servicio de limpieza y vigilancia,services,1755.99,2026-06-20,False,False,normal
C001150,P0128,E02,F051,Comparación de Precios,Servicio de limpieza y vigilancia,services,22014.89,2024-07-24,False,False,normal
C002838,P0019,E11,F007,Contratación Directa,Servicio de transporte,services,76245.31,2024-09-09,False,False,normal
C003466,P0178,E02,F025,Comparación de Precios,Servicio de capacitación,services,193346.1,2023-01-20,False,False,normal
C000116,P0070,E03,F000,Contratación Directa,Servicio de capacitación,services,39152.76,2023-05-11,False,False,normal
C000740,P0166,E12,F021,Comparación de Precios,Adquisición de materiales de construcción,goods,68638.05,2024-05-15,False,False,normal
C003410,P0021,E14,F040,Comparación de Precios,Servicio de limpieza y vigilancia,services,79198.09,2023-01-30,False,False,normal
C001974,P0150,E08,F005,Adjudicación Simplificada,Servicio de transporte,services,185964.91,2026-02-09,False,False,normal
C001081,P0081,E10,F026,Comparación de Precios,Suministro de combustible,goods,61437.16,2024-02-17,False,False,normal
C001810,P0127,E01,F017,Concurso Público,Servicio de capacitación,services,94567.1,2024-05-11,False,False,normal
C000830,P0191,E00,F010,Concurso Público,Adquisición de equipos informáticos,goods,78240.31,2025-07-26,False,False,normal
C000119,P0173,E04,F019,Licitación Pública,Servicio de capacitación,services,21358.1,2025-03-21,False,False,normal
C000656,P0073,E02,F051,Adjudicación Simplificada,Suministro de combustible,goods,162082.17,2024-02-27,False,False,normal
C003389,P0062,E07,F023,Concurso Público,,goods,55965.4,2023-11-12,False,False,normal
C003318,P0172,E14,F040,Comparación de Precios,Consultoría en ingeniería,services,53169.37,2024-07-09,False,False,normal
C900007,P0016,E07,F036,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,275384.08,2024-04-11,True,False,favoritismo_sembrado
C000635,P0001,E15,F035,Adjudicación Simplificada,Servicio de transporte,services,81180.92,2025-02-07,False,False,normal
C000369,P0161,E13,F058,Adjudicación Simplificada,,services,51633.58,2023-02-11,False,False,normal
C000268,P0009,E16,F024,Comparación de Precios,Servicio de limpieza y vigilancia,services,85188.97,2026-04-09,False,False,normal
C002703,P0103,E07,F023,Concurso Público,Obra de rehabilitación vial,works,273791.68,2024-08-08,False,False,normal
C002983,P0065,E02,F025,Licitación Pública,Servicio de transporte,services,107761.23,2026-05-20,False,False,normal
C002870,P0099,E07,F036,Comparación de Precios,Servicio de transporte,services,70602.7,2025-02-11,False,False,normal
C002914,P0123,E17,F031,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,38505.34,2023-03-20,False,False,normal
C000046,P0100,E05,F032,Adjudicación Simplificada,Suministro de combustible,goods,101132.6,2024-07-18,False,False,normal
C003428,P0092,E17,F031,Contratación Directa,Adquisición de materiales de construcción,goods,173751.22,2024-11-04,False,False,normal
C000991,P0062,E11,F007,Comparación de Precios,Servicio de capacitación,services,51041.14,2026-03-21,False,False,normal
C000876,P0103,E07,F013,Comparación de Precios,Servicio de capacitación,services,77378.09,2026-05-12,False,False,normal
C000773,P0096,E11,F007,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,17050.68,2023-10-30,False,False,normal
C001219,P0112,E07,F013,Comparación de Precios,Obra de rehabilitación vial,works,35830.26,2023-08-20,False,False,normal
C001126,P0192,E06,F006,Licitación Pública,Servicio de capacitación,services,298402.69,2025-10-16,False,False,normal
C000004,P0111,E02,F051,Adjudicación Simplificada,Consultoría en ingeniería,services,24880.7,2025-06-04,False,False,normal
C003051,P0051,E00,F041,Comparación de Precios,Servicio de transporte,services,,2023-02-14,False,False,normal
C001595,P0212,E08,F028,Comparación de Precios,Servicio de limpieza y vigilancia,services,105493.16,2023-08-01,False,False,normal
C003124,P0201,E06,F039,Comparación de Precios,Consultoría en ingeniería,services,49079.84,2025-04-07,False,False,normal
C002311,P0089,E02,F025,Concurso Público,Adquisición de bienes de oficina,goods,185530.47,2026-03-18,False,False,normal
C003040,P0209,E06,F039,Contratación Directa,Suministro de combustible,goods,,2024-05-19,False,False,normal
C700048,P0165,E01,F048,Licitación Pública,Servicio de transporte,services,505406.7,2024-07-31,False,False,hard_negative_concentracion_legitima
C002491,P0205,E15,F035,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,68228.28,2023-10-11,False,False,normal
C003050,P0212,E09,F043,Comparación de Precios,Adquisición de materiales de construcción,goods,72208.68,2024-10-02,False,False,normal
C001077,P0036,E13,F058,Adjudicación Simplificada,Obra de rehabilitación vial,works,42244.41,2023-02-25,False,False,normal
C000837,P0020,E01,F048,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,15021.86,2023-10-28,False,False,normal
C000681,P0114,E02,F025,Concurso Público,Servicio de mantenimiento de infraestructura,services,56864.82,2023-05-08,False,False,normal
C001715,P0010,E13,F058,Contratación Directa,Servicio de transporte,services,32674.83,2025-06-11,False,False,normal
C002352,P0024,E13,F056,Contratación Directa,Obra de rehabilitación vial,works,58761.38,2024-08-22,False,False,normal
C002617,P0195,E09,F043,Licitación Pública,Servicio de limpieza y vigilancia,services,32195.24,2025-06-24,False,False,normal
C002361,P0087,E08,F015,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,91446.17,2025-04-28,False,False,normal
C002197,P0215,E07,F013,Adjudicación Simplificada,Consultoría en ingeniería,services,9605.3,2023-08-20,False,False,normal
C001148,P0174,E08,F020,Comparación de Precios,Adquisición de bienes de oficina,goods,32859.45,2024-03-17,False,False,normal
C000574,P0153,E15,F035,Contratación Directa,Servicio de capacitación,services,69260.52,2024-07-11,False,False,normal
C000050,P0031,E04,F053,Concurso Público,Adquisición de equipos informáticos,goods,40386.82,2025-09-18,False,False,normal
C000853,P0157,E03,F000,Adjudicación Simplificada,Obra de rehabilitación vial,works,231559.91,2024-06-11,False,False,normal
C001982,P0089,E04,F030,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,8172.26,2026-06-20,False,False,normal
C002774,P0015,E06,F006,Concurso Público,Consultoría en ingeniería,services,132027.5,2023-05-01,False,False,normal
C001823,P0073,E03,F000,Adjudicación Simplificada,Servicio de capacitación,services,16529.18,2025-05-07,False,False,normal
C000833,P0104,E09,F046,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,48498.15,2026-01-09,False,False,normal
C001115,P0184,E11,F054,Concurso Público,Adquisición de materiales de construcción,goods,179002.33,2023-03-01,False,False,normal
C001166,P0056,E09,F033,Adjudicación Simplificada,Obra de rehabilitación vial,works,37388.79,2023-06-04,False,False,normal
C002518,P0055,E02,F044,Adjudicación Simplificada,Servicio de transporte,services,13585.78,2024-07-02,False,False,normal
C001906,P0077,E00,F038,Licitación Pública,Servicio de mantenimiento de infraestructura,services,44712.47,2025-07-06,False,False,normal
C000971,P0148,E17,F031,Adjudicación Simplificada,,services,49575.69,2025-12-29,False,False,normal
C002701,P0167,E02,F051,Licitación Pública,Servicio de transporte,services,91572.4,2023-02-01,False,False,normal
C000399,P0081,E13,F058,Concurso Público,Adquisición de bienes de oficina,goods,39990.93,2023-08-12,False,False,normal
C002559,P0194,E05,F032,Concurso Público,Servicio de mantenimiento de infraestructura,services,23132.89,2024-10-03,False,False,normal
C002368,P0112,E10,F008,Comparación de Precios,Consultoría en ingeniería,services,230833.65,2023-10-11,False,False,normal
C000019,P0182,E14,F016,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,59879.19,2025-10-08,False,False,normal
C000684,P0065,E15,F035,Comparación de Precios,Servicio de capacitación,services,62274.86,2024-03-16,False,False,normal
C000035,P0020,E10,F008,Concurso Público,Adquisición de bienes de oficina,goods,190101.24,2025-02-25,False,False,normal
C002950,P0148,E05,F045,Licitación Pública,Adquisición de bienes de oficina,goods,48058.75,2025-03-20,False,False,normal
C003497,P0105,E13,F055,Licitación Pública,Adquisición de equipos informáticos,goods,122783.22,2024-06-18,False,False,normal
C002875,P0026,E06,F039,Licitación Pública,Adquisición de materiales de construcción,goods,33454.89,2023-06-13,False,False,normal
C000524,P0113,E11,F054,Licitación Pública,Obra de rehabilitación vial,works,368253.56,2026-03-06,False,False,normal
C002455,P0199,E00,F010,Concurso Público,Servicio de transporte,services,48838.89,2026-01-23,False,False,normal
C000920,P0103,E12,F021,Comparación de Precios,Servicio de transporte,services,240280.02,2025-06-29,False,False,normal
C001841,P0061,E01,F017,Contratación Directa,Consultoría en ingeniería,services,24252.34,2025-12-11,False,False,normal
C001890,P0118,E07,F013,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,140170.33,2023-01-19,False,False,normal
C000537,P0171,E11,F049,Licitación Pública,Servicio de transporte,services,25085.43,2025-07-24,False,False,normal
C002806,P0020,E05,F047,Comparación de Precios,Consultoría en ingeniería,services,17565.31,2023-02-02,False,False,normal
C001705,P0177,E10,F008,Adjudicación Simplificada,Consultoría en ingeniería,services,49547.13,2024-03-16,False,False,normal
C900006,P0016,E07,F023,Comparación de Precios,Adquisición de materiales de construcción,goods,385569.74,2026-04-28,True,False,favoritismo_sembrado
C003110,P0155,E06,F006,Licitación Pública,Servicio de transporte,services,237861.1,2024-02-29,False,False,normal
C003247,P0101,E14,F016,Comparación de Precios,Suministro de combustible,goods,43763.39,2024-11-24,False,False,normal
C000245,P0059,E13,F056,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,26986.42,2024-01-07,False,False,normal
